customer_id,age,gender,income,spending_score,membership_years,previous_purchases,avg_order_value,last_purchase_days,product_category_preference,communication_channel,satisfaction_score,can_upsell,can_crosssell,will_buy_premium,will_buy_accessories,will_buy_warranty,will_buy_subscription
CUST_003926,52,Female,106349,98,12,58,208,133,Health,SMS,10,1,1,1,0,1,0
CUST_003927,37,Male,115678,75,10,57,239,160,Sports,Phone,7,1,1,1,0,1,0
CUST_003928,34,Female,53273,51,14,11,331,36,Beauty,App,7,0,1,0,0,1,1
CUST_003929,53,Female,48355,23,10,9,147,333,Books,SMS,8,0,0,0,0,0,0
CUST_003930,38,Male,125431,75,3,39,458,98,Electronics,Email,8,1,1,1,1,1,1
CUST_003931,19,Male,45587,46,3,1,173,334,Beauty,Email,6,0,0,0,0,0,0
CUST_003932,64,Female,86953,51,3,16,394,168,Garden,Phone,9,1,1,1,0,1,0
CUST_003933,43,Female,125210,90,9,69,603,63,Clothing,App,10,1,1,1,1,1,1
CUST_003934,44,Female,140829,88,13,24,613,60,Home,Phone,10,1,1,1,0,1,0
CUST_003935,33,Male,47968,29,13,5,107,351,Garden,Phone,6,0,0,0,0,0,0
CUST_003936,43,Female,93007,67,15,24,115,81,Home,App,9,1,1,1,0,0,1
CUST_003937,33,Female,71906,71,9,26,167,28,Health,App,8,1,1,0,0,0,1
CUST_003938,20,Male,36575,53,7,38,95,130,Books,Email,7,0,1,0,0,0,1
CUST_003939,55,Male,42461,42,7,13,112,7,Sports,SMS,7,0,1,0,0,0,0
CUST_003940,44,Male,50026,45,5,7,78,46,Beauty,Email,7,0,1,0,0,0,1
CUST_003941,25,Female,76763,79,10,52,236,178,Books,SMS,10,1,1,0,0,1,0
CUST_003942,23,Male,56481,68,6,35,223,58,Home,SMS,10,1,1,0,0,1,0
CUST_003943,27,Male,41139,55,8,18,112,115,Automotive,SMS,7,0,1,0,0,0,0
CUST_003944,60,Male,115403,83,1,14,488,17,Electronics,Phone,5,1,1,1,1,0,0
CUST_003945,59,Female,72207,61,13,21,171,55,Sports,SMS,10,1,1,0,0,0,0
CUST_003946,41,Female,101293,64,4,36,131,57,Toys,App,10,1,1,1,0,0,1
CUST_003947,34,Female,79228,53,2,20,362,159,Books,Phone,9,0,1,0,0,1,0
CUST_003948,37,Male,88770,63,10,38,234,47,Beauty,Phone,10,1,1,1,0,1,0
CUST_003949,60,Female,40305,51,2,8,159,146,Health,Email,5,0,0,0,0,0,0
CUST_003950,67,Male,100712,77,2,17,524,5,Beauty,SMS,9,1,1,1,0,1,0
CUST_003951,34,Male,84690,72,10,69,475,107,Beauty,Email,8,1,1,1,0,1,1
CUST_003952,60,Female,54240,46,11,19,146,56,Health,Phone,9,0,1,0,0,0,0
CUST_003953,25,Female,70071,67,12,19,216,153,Sports,SMS,8,1,1,0,0,1,0
CUST_003954,34,Male,39009,57,5,34,83,28,Garden,App,7,0,1,0,0,0,1
CUST_003955,33,Male,57430,52,0,0,222,458,Home,Email,8,0,1,0,0,1,1
CUST_003956,27,Male,56680,63,11,32,277,98,Books,Email,9,1,1,0,0,1,1
CUST_003957,68,Female,98008,84,7,73,434,153,Home,SMS,9,1,1,1,0,1,0
CUST_003958,61,Female,50413,74,11,68,327,141,Health,SMS,8,1,1,0,0,1,0
CUST_003959,18,Female,56607,51,7,29,328,133,Home,App,7,0,1,0,0,1,1
CUST_003960,70,Female,117137,93,9,45,218,116,Sports,Email,10,1,1,1,0,1,1
CUST_003961,65,Female,101309,60,6,39,180,115,Clothing,SMS,10,1,1,1,1,0,0
CUST_003962,39,Male,149158,97,1,5,235,249,Beauty,Phone,4,1,0,1,0,0,0
CUST_003963,55,Male,100648,78,6,57,221,162,Automotive,Email,9,1,1,1,0,1,1
CUST_003964,57,Male,45430,29,9,9,98,7,Health,Phone,5,0,1,0,0,0,0
CUST_003965,52,Male,55832,44,5,2,80,204,Health,Phone,7,0,0,0,0,0,0
CUST_003966,65,Female,73118,58,13,12,300,107,Automotive,Email,8,0,1,0,0,1,1
CUST_003967,62,Male,85425,61,14,20,315,94,Books,SMS,7,1,1,1,0,1,0
CUST_003968,61,Male,41498,61,0,0,128,261,Toys,Phone,4,0,0,0,0,0,0
CUST_003969,54,Male,47787,51,9,12,128,97,Sports,Phone,5,0,1,0,0,0,0
CUST_003970,36,Male,117904,75,3,22,702,36,Home,Email,7,1,1,1,0,1,1
CUST_003971,35,Female,60162,42,12,2,130,32,Automotive,App,8,0,1,0,0,0,1
CUST_003972,51,Male,49489,36,3,18,60,11,Electronics,Email,6,0,1,0,1,0,1
CUST_003973,60,Female,101724,99,1,4,297,234,Electronics,SMS,5,1,0,1,0,0,0
CUST_003974,58,Female,83390,84,11,49,573,116,Garden,Phone,8,1,1,1,0,1,0
CUST_003975,58,Female,81969,90,8,69,700,155,Clothing,Phone,8,1,1,1,1,1,0
CUST_003976,51,Female,110770,85,10,30,422,12,Toys,Phone,9,1,1,1,0,1,0
CUST_003977,34,Male,36625,36,5,1,148,17,Electronics,Email,4,0,1,0,1,0,1
CUST_003978,40,Female,79326,78,11,32,322,75,Clothing,App,8,1,1,0,1,1,1
CUST_003979,24,Female,34244,60,6,11,79,90,Toys,App,5,0,1,0,0,0,1
CUST_003980,42,Male,134804,75,0,4,254,133,Toys,Phone,8,1,1,1,0,1,0
CUST_003981,50,Female,50364,46,5,12,158,6,Sports,Email,6,0,1,0,0,0,1
CUST_003982,61,Female,103400,68,2,4,168,228,Clothing,SMS,6,1,0,1,0,0,0
CUST_003983,51,Male,99490,76,13,34,576,33,Clothing,Email,8,1,1,1,1,1,1
CUST_003984,70,Female,55013,44,0,3,31,203,Toys,Email,7,0,0,0,0,0,0
CUST_003985,65,Female,53218,58,15,38,220,90,Garden,Email,10,1,1,0,0,1,1
CUST_003986,58,Female,78249,61,10,15,262,118,Health,Email,9,1,1,0,0,1,1
CUST_003987,62,Female,103227,74,11,25,597,161,Automotive,Phone,8,1,1,1,0,1,0
CUST_003988,59,Male,102969,61,3,18,108,158,Beauty,SMS,5,1,1,1,0,0,0
CUST_003989,69,Male,86025,56,12,33,213,37,Home,Phone,9,1,1,1,0,1,0
CUST_003990,39,Female,54869,45,11,20,118,176,Home,Email,9,0,1,0,0,0,1
CUST_003991,66,Male,96938,61,2,11,309,102,Electronics,SMS,6,0,1,0,1,0,0
CUST_003992,52,Male,86053,55,6,18,202,71,Garden,Phone,10,1,1,1,0,1,0
CUST_003993,21,Female,54027,79,7,38,349,38,Sports,Email,9,1,1,0,0,1,1
CUST_003994,42,Male,57365,74,15,67,248,62,Electronics,Phone,10,1,1,0,1,1,0
CUST_003995,56,Male,58357,65,7,33,254,134,Health,Phone,8,1,1,0,0,1,0
CUST_003996,44,Male,118420,97,1,18,519,90,Sports,Phone,6,1,1,1,0,0,0
CUST_003997,31,Male,41689,31,10,17,54,34,Toys,App,10,0,1,0,0,0,1
CUST_003998,18,Female,31834,59,14,37,94,67,Health,SMS,9,0,1,0,0,0,0
CUST_003999,26,Female,61275,79,12,53,269,30,Automotive,Email,8,1,1,0,0,1,1
CUST_004000,47,Male,77445,73,4,30,383,77,Beauty,App,10,1,1,0,0,1,1
CUST_004001,38,Male,127000,61,11,35,325,67,Beauty,Phone,7,1,1,1,0,1,0
CUST_004002,52,Female,107850,79,3,17,758,171,Home,Phone,6,1,1,1,0,0,0
CUST_004003,52,Male,65756,62,9,27,190,164,Books,Email,9,1,1,0,0,0,1
CUST_004004,69,Male,90711,50,6,12,93,80,Clothing,Email,8,1,1,1,1,0,1
CUST_004005,44,Male,79347,56,3,30,396,168,Clothing,Email,5,0,1,0,1,0,1
CUST_004006,32,Male,76245,60,7,40,260,134,Sports,App,7,1,1,0,0,1,1
CUST_004007,48,Male,62755,68,15,32,153,83,Automotive,Phone,9,1,1,0,0,0,0
CUST_004008,18,Male,54549,58,8,25,391,65,Electronics,Email,7,1,1,0,1,1,1
CUST_004009,69,Male,61833,76,1,13,233,25,Garden,SMS,8,1,1,0,0,1,0
CUST_004010,20,Male,41063,49,13,9,112,65,Automotive,Email,7,0,1,0,0,0,1
CUST_004011,51,Male,62098,55,12,20,314,46,Automotive,Phone,7,1,1,0,0,1,0
CUST_004012,52,Male,55744,73,0,0,226,180,Electronics,Email,4,0,0,0,0,0,0
CUST_004013,43,Female,127526,70,4,11,197,3,Health,Email,5,1,1,1,0,0,1
CUST_004014,66,Female,114855,70,5,16,339,97,Automotive,Phone,7,1,1,1,0,1,0
CUST_004015,62,Male,115816,95,1,15,202,174,Books,Email,6,1,0,1,0,0,0
CUST_004016,70,Female,60274,75,13,33,270,138,Home,Email,8,1,1,0,0,1,1
CUST_004017,53,Female,75301,89,10,42,145,14,Garden,Phone,8,1,1,0,0,0,0
CUST_004018,51,Female,99708,59,7,18,304,168,Home,SMS,7,1,1,1,0,1,0
CUST_004019,56,Male,85894,70,15,21,206,5,Books,SMS,10,1,1,1,0,1,0
CUST_004020,56,Male,119917,79,2,14,679,145,Beauty,SMS,6,1,0,1,0,0,0
CUST_004021,56,Male,76023,71,8,79,377,21,Clothing,SMS,7,1,1,0,1,1,0
CUST_004022,35,Female,147655,93,9,54,695,70,Garden,App,7,1,1,1,0,1,1
CUST_004023,29,Female,47048,55,12,21,168,6,Health,Email,8,0,1,0,0,0,1
CUST_004024,53,Male,86595,79,0,0,783,689,Sports,Phone,8,1,0,1,0,1,0
CUST_004025,38,Male,131192,99,4,20,552,179,Beauty,Phone,10,1,1,1,0,1,0
CUST_004026,53,Female,95620,88,0,0,306,527,Toys,Phone,4,1,0,1,0,0,0
CUST_004027,27,Female,81118,61,9,29,246,124,Electronics,App,8,1,1,1,1,1,1
CUST_004028,54,Male,91530,78,4,19,475,109,Electronics,SMS,9,1,1,1,1,1,0
CUST_004029,49,Male,82652,84,15,51,495,118,Automotive,Email,7,1,1,1,0,1,1
CUST_004030,39,Female,62305,74,0,4,148,346,Electronics,Email,8,0,1,0,1,0,1
CUST_004031,35,Female,85290,90,2,17,214,68,Books,Email,6,1,1,1,0,0,1
CUST_004032,67,Female,85120,79,7,33,643,143,Books,SMS,10,1,1,1,0,1,0
CUST_004033,41,Female,90487,58,10,26,311,143,Beauty,App,9,1,1,1,0,1,1
CUST_004034,66,Female,75045,82,15,53,185,169,Automotive,Email,10,1,1,0,0,0,1
CUST_004035,21,Male,47505,42,8,13,194,68,Beauty,App,6,0,1,0,0,0,1
CUST_004036,40,Male,121672,76,9,38,666,2,Sports,Email,9,1,1,1,0,1,1
CUST_004037,65,Female,67788,52,15,11,318,155,Beauty,SMS,5,0,0,0,0,0,0
CUST_004038,55,Female,55810,52,14,37,286,168,Garden,Email,9,1,1,0,0,1,1
CUST_004039,54,Male,65028,55,4,19,139,158,Garden,Email,10,0,1,0,0,0,1
CUST_004040,18,Male,49735,48,14,10,79,195,Electronics,SMS,9,0,1,0,1,0,0
CUST_004041,55,Female,119116,69,14,13,232,58,Automotive,SMS,7,1,1,1,0,1,0
CUST_004042,31,Female,85826,80,12,64,729,137,Garden,Email,10,1,1,1,0,1,1
CUST_004043,23,Female,55107,64,9,40,261,135,Electronics,Email,9,1,1,0,1,1,1
CUST_004044,44,Female,66307,44,14,19,39,164,Electronics,App,8,0,1,0,1,0,1
CUST_004045,44,Male,93563,70,15,19,131,36,Toys,App,9,1,1,1,0,0,1
CUST_004046,46,Female,120133,80,11,56,296,164,Books,App,7,1,1,1,0,1,1
CUST_004047,33,Female,48743,26,7,12,178,79,Clothing,Email,6,0,1,0,1,0,1
CUST_004048,38,Male,71453,61,11,32,364,15,Books,App,9,1,1,0,0,1,1
CUST_004049,24,Female,36740,64,14,18,83,86,Clothing,SMS,8,1,1,0,1,0,0
CUST_004050,26,Female,80929,53,4,16,151,119,Sports,Email,7,0,1,0,0,0,1
CUST_004051,20,Female,25188,69,15,22,89,76,Sports,App,8,1,1,0,0,0,1
CUST_004052,29,Female,48635,35,11,13,101,19,Automotive,Email,6,0,1,0,0,0,1
CUST_004053,49,Male,67420,61,4,13,284,23,Sports,Phone,6,1,1,0,0,0,0
CUST_004054,24,Female,33565,61,6,31,127,130,Beauty,App,9,1,1,0,0,0,1
CUST_004055,37,Female,67213,64,1,5,225,171,Sports,Phone,6,0,0,0,0,0,0
CUST_004056,20,Female,48605,35,1,13,49,30,Home,Email,5,0,1,0,0,0,1
CUST_004057,51,Male,102032,83,5,16,474,14,Toys,Email,7,1,1,1,0,1,1
CUST_004058,68,Male,68696,61,11,40,283,103,Home,SMS,9,1,1,0,0,1,0
CUST_004059,67,Male,112947,76,6,59,777,113,Sports,SMS,10,1,1,1,0,1,0
CUST_004060,40,Female,109006,73,6,78,737,1,Health,Phone,8,1,1,1,0,1,0
CUST_004061,54,Female,41316,39,8,15,124,7,Clothing,Email,7,0,1,0,1,0,1
CUST_004062,43,Female,147468,80,1,13,530,137,Automotive,Phone,8,1,1,1,0,1,0
CUST_004063,63,Male,61470,52,5,19,193,11,Sports,Phone,7,0,1,0,0,0,0
CUST_004064,22,Male,27436,47,15,4,93,196,Home,SMS,7,0,1,0,0,0,0
CUST_004065,69,Male,79481,59,1,5,380,204,Clothing,Phone,4,0,0,0,0,0,0
CUST_004066,61,Male,75332,50,4,10,114,153,Books,Phone,7,0,0,0,0,0,0
CUST_004067,36,Male,47930,29,7,5,44,8,Electronics,Email,4,0,1,0,1,0,1
CUST_004068,56,Male,111378,70,8,31,220,86,Electronics,SMS,10,1,1,1,1,1,0
CUST_004069,32,Female,50089,50,10,13,59,163,Health,App,6,0,1,0,0,0,1
CUST_004070,62,Female,93464,81,12,38,257,138,Garden,Email,10,1,1,1,0,1,1
CUST_004071,42,Male,81054,50,6,1,194,239,Electronics,Phone,3,0,0,0,0,0,0
CUST_004072,33,Female,38588,28,15,7,61,172,Automotive,App,6,0,1,0,0,0,1
CUST_004073,67,Male,96272,61,4,19,264,154,Toys,SMS,10,1,1,1,0,1,0
CUST_004074,30,Male,80299,69,6,40,357,40,Clothing,App,10,1,1,1,1,1,1
CUST_004075,29,Male,69739,54,6,26,142,51,Toys,SMS,8,1,1,0,0,0,0
CUST_004076,56,Male,90434,59,15,31,114,149,Sports,Phone,7,1,1,1,0,0,0
CUST_004077,28,Female,57176,50,5,19,69,65,Beauty,SMS,10,0,1,0,0,0,0
CUST_004078,70,Male,115403,74,11,22,486,107,Books,SMS,8,1,1,1,0,1,0
CUST_004079,35,Male,91191,62,10,27,219,54,Toys,App,9,1,1,1,0,1,1
CUST_004080,69,Male,84609,65,1,19,237,88,Toys,Email,7,1,1,1,0,1,1
CUST_004081,62,Male,85267,80,4,17,386,179,Home,Phone,7,1,1,1,0,1,0
CUST_004082,22,Female,44890,52,9,22,146,73,Health,Email,9,0,1,0,0,0,1
CUST_004083,35,Male,141986,83,12,75,571,11,Toys,Phone,10,1,1,1,0,1,0
CUST_004084,26,Female,78292,50,5,11,63,174,Beauty,Email,7,1,1,0,0,0,1
CUST_004085,25,Male,84180,73,11,67,620,46,Sports,App,8,1,1,1,0,1,1
CUST_004086,44,Male,148016,96,8,80,250,81,Garden,App,9,1,1,1,0,1,1
CUST_004087,45,Female,67351,58,10,34,201,40,Electronics,App,9,1,1,0,1,1,1
CUST_004088,32,Male,61737,80,2,10,212,153,Electronics,Phone,6,0,1,0,1,0,0
CUST_004089,63,Female,64912,47,1,20,46,86,Automotive,SMS,6,0,1,0,0,0,0
CUST_004090,65,Female,71558,54,5,15,286,42,Automotive,Email,9,1,1,0,0,1,1
CUST_004091,47,Male,101998,88,12,38,488,42,Toys,App,8,1,1,1,0,1,1
CUST_004092,65,Male,100319,93,2,2,270,19,Clothing,Phone,5,1,1,1,1,0,0
CUST_004093,51,Male,88748,75,9,80,331,27,Clothing,SMS,10,1,1,1,1,1,0
CUST_004094,19,Male,43315,36,2,2,198,32,Health,App,8,0,1,0,0,0,1
CUST_004095,69,Female,114713,71,0,2,782,308,Home,Phone,8,1,1,1,0,1,0
CUST_004096,34,Male,43525,24,1,15,40,172,Sports,Phone,6,0,1,0,0,0,0
CUST_004097,41,Male,73446,55,11,33,367,132,Health,Phone,9,1,1,0,0,1,0
CUST_004098,67,Female,98310,72,3,18,318,68,Toys,Phone,7,1,1,1,0,1,0
CUST_004099,19,Female,32893,37,4,15,151,14,Books,App,7,0,1,0,0,0,1
CUST_004100,25,Male,56951,47,3,3,141,90,Health,App,5,0,0,0,0,0,0
CUST_004101,30,Female,42331,22,12,4,195,216,Beauty,Email,8,0,1,0,0,0,1
CUST_004102,49,Male,86628,72,6,27,236,128,Home,App,7,1,1,1,0,1,1
CUST_004103,27,Female,83081,52,9,20,190,77,Electronics,Email,10,1,1,1,1,0,1
CUST_004104,57,Female,117723,68,10,34,217,61,Automotive,Phone,7,1,1,1,0,1,0
CUST_004105,55,Male,49748,57,3,40,98,16,Electronics,SMS,9,0,1,0,1,0,0
CUST_004106,64,Female,54496,77,4,31,194,133,Toys,Email,9,1,1,0,0,0,1
CUST_004107,55,Female,59663,62,8,30,198,77,Beauty,Phone,8,1,1,0,0,0,0
CUST_004108,29,Female,50915,74,13,60,301,112,Sports,Email,7,1,1,0,0,1,1
CUST_004109,22,Male,33891,64,14,14,99,49,Electronics,Email,8,1,1,0,1,0,1
CUST_004110,51,Male,90516,79,14,52,268,3,Health,Phone,8,1,1,1,0,1,0
CUST_004111,57,Male,86990,55,7,16,149,91,Health,SMS,8,0,1,0,0,0,0
CUST_004112,33,Female,60253,45,12,6,34,43,Health,Email,9,1,1,0,0,0,1
CUST_004113,25,Male,59992,65,1,18,314,151,Automotive,App,5,0,0,0,0,0,0
CUST_004114,35,Male,133264,75,0,5,781,93,Health,App,6,1,1,1,0,0,1
CUST_004115,67,Female,69953,53,6,36,398,153,Beauty,Phone,10,0,1,0,0,1,0
CUST_004116,49,Female,46125,70,10,21,35,135,Electronics,Phone,7,0,1,0,1,0,0
CUST_004117,61,Male,111879,73,1,14,391,93,Electronics,SMS,9,1,1,1,1,1,0
CUST_004118,40,Female,101502,78,9,71,279,150,Garden,Phone,9,1,1,1,0,1,0
CUST_004119,34,Male,62379,44,12,2,125,7,Books,Phone,8,1,1,0,0,0,0
CUST_004120,20,Female,51144,45,3,17,58,80,Garden,Email,6,0,1,0,0,0,1
CUST_004121,57,Male,71065,58,2,15,326,72,Garden,SMS,5,0,1,0,0,0,0
CUST_004122,45,Female,88626,73,0,5,241,143,Home,App,5,0,0,0,0,0,0
CUST_004123,24,Female,54214,62,4,38,190,159,Beauty,App,8,1,1,0,0,0,1
CUST_004124,30,Male,48953,47,15,10,172,220,Health,App,8,0,1,0,0,0,1
CUST_004125,31,Female,39915,40,7,9,199,358,Health,App,6,0,0,0,0,0,0
CUST_004126,18,Male,36192,23,14,18,41,7,Home,SMS,7,0,1,0,0,0,0
CUST_004127,33,Male,87573,50,4,8,95,50,Automotive,Email,9,1,1,1,0,0,1
CUST_004128,47,Female,109102,93,11,27,610,103,Clothing,Phone,7,1,1,1,1,1,0
CUST_004129,37,Female,123541,63,8,17,247,172,Automotive,Phone,7,1,1,1,0,1,0
CUST_004130,26,Male,65555,68,4,23,153,5,Beauty,SMS,7,1,1,0,0,0,0
CUST_004131,65,Male,108579,79,13,42,539,150,Books,Phone,9,1,1,1,0,1,0
CUST_004132,43,Female,126888,96,6,74,396,172,Garden,App,9,1,1,1,0,1,1
CUST_004133,22,Male,36549,34,9,18,142,106,Clothing,Email,9,0,1,0,1,0,1
CUST_004134,63,Male,97824,64,12,34,118,159,Electronics,SMS,9,1,1,1,1,0,0
CUST_004135,65,Female,119016,79,14,45,421,27,Toys,SMS,8,1,1,1,0,1,0
CUST_004136,54,Male,41707,30,9,19,72,165,Health,SMS,9,0,1,0,0,0,0
CUST_004137,43,Male,86595,54,5,13,318,126,Automotive,Phone,5,0,0,0,0,0,0
CUST_004138,44,Male,56616,41,12,14,111,130,Garden,App,9,1,1,0,0,0,1
CUST_004139,26,Female,62626,63,4,34,395,56,Toys,SMS,9,1,1,0,0,1,0
CUST_004140,58,Female,78611,90,10,21,219,148,Toys,Email,8,1,1,0,0,1,1
CUST_004141,65,Female,89415,74,0,4,322,132,Sports,SMS,7,1,0,1,0,1,0
CUST_004142,56,Female,83350,64,5,31,384,58,Clothing,Email,8,1,1,1,1,1,1
CUST_004143,56,Male,45563,70,9,32,164,179,Health,SMS,10,1,1,0,0,0,0
CUST_004144,21,Male,40646,37,10,3,75,311,Toys,App,7,0,0,0,0,0,0
CUST_004145,40,Female,143772,65,6,16,354,144,Toys,Email,9,1,1,1,0,1,1
CUST_004146,63,Female,58966,62,0,3,257,114,Toys,Phone,3,0,0,0,0,0,0
CUST_004147,70,Male,47274,48,13,15,144,86,Beauty,Phone,5,0,1,0,0,0,0
CUST_004148,65,Female,103460,100,12,65,261,167,Home,Email,10,1,1,1,0,1,1
CUST_004149,22,Female,36846,36,15,9,51,183,Clothing,SMS,6,0,1,0,1,0,0
CUST_004150,44,Male,129051,77,5,40,470,168,Home,App,9,1,1,1,0,1,1
CUST_004151,51,Male,98930,73,15,50,407,16,Automotive,Phone,9,1,1,1,0,1,0
CUST_004152,23,Female,41706,69,2,20,126,79,Electronics,Email,5,0,1,0,1,0,1
CUST_004153,27,Female,62021,72,6,77,268,154,Automotive,App,10,1,1,0,0,1,1
CUST_004154,53,Female,102597,90,12,41,466,1,Books,Phone,9,1,1,1,0,1,0
CUST_004155,25,Female,57580,47,6,15,99,169,Electronics,App,9,1,1,0,1,0,1
CUST_004156,70,Female,96562,71,5,28,428,171,Automotive,Email,9,1,1,1,0,1,1
CUST_004157,66,Female,84702,66,0,1,256,300,Toys,SMS,4,0,0,0,0,0,0
CUST_004158,40,Female,76046,75,9,60,186,47,Electronics,Phone,9,1,1,0,1,0,0
CUST_004159,34,Female,61064,62,6,29,105,18,Toys,Phone,10,1,1,0,0,0,0
CUST_004160,56,Male,98494,53,8,37,222,131,Toys,Email,8,1,1,1,0,1,1
CUST_004161,22,Female,58928,54,8,30,236,58,Electronics,App,10,1,1,0,1,1,1
CUST_004162,38,Female,80430,61,8,11,179,158,Sports,Phone,5,1,0,1,0,0,0
CUST_004163,51,Female,113134,100,1,18,662,103,Home,Email,6,1,1,1,0,0,1
CUST_004164,69,Female,53579,47,11,15,170,117,Home,Email,9,0,1,0,0,0,1
CUST_004165,25,Female,45279,24,15,7,126,243,Clothing,App,9,0,1,0,1,0,1
CUST_004166,36,Male,136579,100,6,77,277,146,Clothing,App,10,1,1,1,1,1,1
CUST_004167,25,Female,46115,39,12,20,169,134,Garden,Email,10,0,1,0,0,0,1
CUST_004168,29,Male,67912,48,5,10,148,292,Books,App,7,0,1,0,0,0,1
CUST_004169,53,Female,97666,52,14,13,300,114,Clothing,SMS,7,1,1,1,1,1,0
CUST_004170,47,Male,88775,79,11,64,376,50,Beauty,Email,7,1,1,1,0,1,1
CUST_004171,57,Male,78314,54,7,34,326,62,Sports,Email,9,1,1,0,0,1,1
CUST_004172,70,Male,48583,42,10,17,77,47,Clothing,SMS,7,0,1,0,1,0,0
CUST_004173,46,Male,147522,98,0,3,226,223,Health,App,8,1,1,1,0,1,1
CUST_004174,30,Male,48731,26,12,10,110,125,Toys,Email,6,0,0,0,0,0,0
CUST_004175,40,Female,46063,34,11,8,92,356,Books,Phone,5,0,0,0,0,0,0
CUST_004176,37,Female,104133,80,2,10,793,302,Garden,App,9,1,1,1,0,1,1
CUST_004177,48,Male,75470,56,15,10,284,220,Toys,Phone,6,0,0,0,0,0,0
CUST_004178,20,Male,42416,33,10,10,124,199,Home,SMS,8,0,1,0,0,0,0
CUST_004179,69,Male,97271,82,13,35,629,162,Sports,SMS,9,1,1,1,0,1,0
CUST_004180,50,Male,43979,62,12,39,79,34,Automotive,Email,8,1,1,0,0,0,1
CUST_004181,42,Male,81012,58,9,14,171,20,Clothing,Phone,6,1,1,1,1,0,0
CUST_004182,31,Female,38285,47,15,18,73,16,Garden,Phone,8,0,1,0,0,0,0
CUST_004183,25,Male,44070,21,6,17,68,152,Garden,Email,8,0,1,0,0,0,1
CUST_004184,56,Male,53743,63,0,5,288,319,Beauty,Email,6,0,0,0,0,0,0
CUST_004185,53,Male,90888,82,1,8,239,159,Electronics,Phone,7,1,1,1,1,1,0
CUST_004186,44,Male,55386,52,3,36,240,55,Home,App,5,0,1,0,0,0,1
CUST_004187,30,Male,41708,67,3,13,118,69,Garden,App,9,1,1,0,0,0,1
CUST_004188,57,Male,115749,65,15,29,155,153,Automotive,SMS,7,1,0,1,0,0,0
CUST_004189,42,Female,53619,71,13,40,391,33,Electronics,App,9,1,1,0,1,1,1
CUST_004190,43,Male,119713,61,2,14,366,4,Clothing,Email,7,1,1,1,1,1,1
CUST_004191,31,Female,36182,59,12,19,83,156,Sports,App,8,0,1,0,0,0,1
CUST_004192,49,Male,61528,43,0,4,135,18,Clothing,App,4,0,1,0,1,0,1
CUST_004193,68,Male,87030,64,5,35,276,111,Books,Email,7,1,1,1,0,1,1
CUST_004194,56,Female,45663,36,13,9,171,359,Beauty,Email,7,0,1,0,0,0,1
CUST_004195,43,Male,66362,58,1,11,330,173,Sports,Email,5,0,1,0,0,0,1
CUST_004196,41,Male,119292,66,0,1,362,330,Garden,Email,8,1,1,1,0,1,1
CUST_004197,49,Female,135075,61,11,14,137,130,Beauty,Phone,9,1,1,1,0,0,0
CUST_004198,63,Male,74230,62,8,14,107,9,Toys,SMS,9,1,1,0,0,0,0
CUST_004199,67,Female,103447,92,6,58,757,12,Home,Email,7,1,1,1,0,1,1
CUST_004200,66,Male,60107,43,11,18,172,105,Garden,SMS,9,1,1,0,0,0,0
CUST_004201,21,Female,41515,53,14,40,171,20,Home,SMS,7,0,1,0,0,0,0
CUST_004202,59,Male,75887,50,10,2,48,284,Clothing,Phone,8,1,1,0,1,0,0
CUST_004203,49,Male,45308,22,8,17,121,78,Clothing,Phone,8,0,1,0,1,0,0
CUST_004204,50,Male,41100,66,9,31,113,43,Beauty,Email,8,1,1,0,0,0,1
CUST_004205,38,Female,101539,65,8,18,151,40,Garden,Phone,10,1,1,1,0,0,0
CUST_004206,21,Male,33467,27,10,5,180,131,Clothing,SMS,6,0,0,0,0,0,0
CUST_004207,37,Male,65650,56,1,20,307,88,Books,Phone,8,0,1,0,0,1,0
CUST_004208,42,Female,138631,96,9,53,290,180,Electronics,Email,7,1,1,1,1,1,1
CUST_004209,32,Male,43032,46,14,19,127,87,Beauty,Phone,10,0,1,0,0,0,0
CUST_004210,29,Male,70936,62,12,26,257,26,Sports,App,9,1,1,0,0,1,1
CUST_004211,29,Male,84149,81,8,62,257,81,Home,Email,7,1,1,1,0,1,1
CUST_004212,18,Female,35604,53,2,14,169,60,Automotive,App,7,0,1,0,0,0,1
CUST_004213,23,Male,57894,71,5,24,246,32,Electronics,SMS,7,1,1,0,1,1,0
CUST_004214,65,Female,115047,92,2,12,547,87,Clothing,SMS,7,1,1,1,1,1,0
CUST_004215,68,Female,61950,79,13,36,226,161,Beauty,Phone,8,1,1,0,0,1,0
CUST_004216,53,Female,58553,56,15,39,187,146,Toys,Phone,8,0,1,0,0,0,0
CUST_004217,22,Female,36294,44,10,4,197,332,Home,Email,5,0,0,0,0,0,0
CUST_004218,39,Female,112593,67,7,13,248,93,Automotive,Email,7,1,1,1,0,1,1
CUST_004219,26,Female,39282,34,0,0,59,295,Home,App,5,0,0,0,0,0,0
CUST_004220,29,Male,53480,55,14,30,344,129,Electronics,SMS,9,1,1,0,1,1,0
CUST_004221,65,Male,102707,90,0,5,329,219,Electronics,SMS,5,1,0,1,0,0,0
CUST_004222,59,Female,116507,93,14,64,388,90,Automotive,SMS,10,1,1,1,0,1,0
CUST_004223,22,Male,47784,20,14,14,104,159,Garden,SMS,8,0,1,0,0,0,0
